,0
abstract,0.5069509934987085
absurd,0.03467480814377074
abus,0.21446906093302992
academ,1.2825912805792805
academia,0.3032478015839176
acceler,0.10185882383603646
accept,1.9386608007488006
access,2.531114106813366
accid,0.5483192169551535
accident,0.2887802436359217
accommod,0.4952868610842847
accompani,0.5351067309878973
accomplish,0.26784095125455154
accord,1.1599722188783064
account,4.421178903412983
accumul,0.07901893295535926
accur,2.0509402455386208
accuraci,4.072314735452151
accus,0.15194935362338155
achiev,3.0258482403066065
acknowledg,0.46084864130825576
acm,0.08328346489862956
acquir,0.7712711751316439
acquisit,0.6074079947183793
across,4.488650669376562
act,1.4347798416081494
action,3.717244169183404
activ,2.5571282940181685
activist,0.09130108068861567
actor,0.9706496218042303
actual,1.7093419467333726
ad,1.0630427540657332
adapt,1.90893793845343
adatest,0.29066328489229354
adc,0.3287958345897691
add,0.597956920290753
addit,2.6624577220318457
address,4.055318356169434
adept,0.10656372676078495
adequ,0.5890064658779257
adher,0.5572985041616172
adjac,0.11580257859814139
adject,0.13450791056005934
adjud,0.20117375251743652
adjust,0.2552016635218711
adl,0.062389042781225194
administ,0.30203396475783545
administr,0.4844237109313132
admiss,0.5374005175808384
admit,0.0945828658285924
adopt,2.821074855545242
adoptreliabil,0.09625963445287952
adss,0.09992709994730133
adult,1.1487522315667893
advanc,2.2821019091811863
advantag,1.121791230554977
advent,0.21659754425993744
adverb,0.03884210842614529
advers,0.35111077622380255
adversari,2.279059430672554
advertis,0.9949888820010959
advic,1.032472930063266
advis,0.08713802497052527
advisor,0.38880016484432267
advoc,0.7792403342661471
advocaci,0.2964653588271668
aegi,0.46632578194408847
aerial,0.08211007263580972
affair,0.16227047993654414
affect,2.427839274681788
affirm,0.36456668405302367
afford,0.36683420658641297
aforement,0.37217373259772557
africa,0.42506770735468047
african,0.25592570764248734
aftereffect,0.10814057815596431
age,2.0153600659616666
agenc,1.7791572666092972
agenda,0.9560657047371409
agent,7.465612170489473
agenti,0.09465339699494149
aggrav,0.0858890630172764
aggreg,1.1334184731134493
aggress,0.09622524102960082
agi,0.5707691377544114
agnost,0.9156316685920746
ago,0.09258814015683788
agre,0.6864384055845358
agreement,0.9015105396188999
ai,25.059863152830992
ai4g,0.163304254641798
aia,0.3997083997892053
aiaa,0.8094789222021206
aiaaic,0.08374121133291554
aid,1.1821852948908256
aie,0.5046191368397965
aim,2.303961822240552
air,0.0648488552057498
airbnb,0.08566419090725474
al,0.5429289297292113
ala,0.09992709994730133
alarm,0.21537145880257305
albeit,0.1113742853428433
aleator,0.10449798921924061
alexa,0.08847324963678259
algorithm,14.433059205812826
algorithmwatch,0.08328346489862956
alief,0.30301636529379905
alien,0.1825071090133719
align,3.7072144029889724
all1,0.1566539885894826
alleg,0.25345746775372313
allegheni,0.11198638534838692
allen,0.12734598533127414
allevi,0.09687300411555
alloc,2.317396735484971
allow,2.274280757726449
allur,0.4878235416545842
almost,0.5009402467442269
alon,0.4594598464533849
along,0.9888855535033492
alongsid,0.36083487264147374
alpha,0.11289025435979459
alreadi,1.1669593048378006
also,5.25287724996916
alt,0.5046522905454897
alter,0.6919661143810345
altern,1.788145251571676
alternativeact,0.1219042623041872
although,1.1430830216001118
altitud,0.10350755229751868
altogeth,0.11762839346591178
alway,0.9144611813686216
ama,0.6025708686851127
amazon,0.4541651267592268
ambigu,1.0353830919938118
ambit,0.13384816294279975
ambiti,0.13513732901113085
amelior,0.21361324267495457
amend,0.09750567522040117
america,0.14225129463968444
american,1.7247875341622996
amidst,0.08577365921201338
amodel,0.08237305093593783
among,1.7729018706219475
amongst,0.2205537707903594
amount,0.9866493727988326
amp,0.7335632600894559
amplif,0.23206368601657995
amplifi,0.3277539271175217
amt,0.08937010623949228
analog,0.7775148543553652
analys,1.2137482206293637
analysi,4.524536346960433
analyt,0.8672032768602533
analyz,2.649680772020954
anarchi,0.10326001255195227
anderson,0.2766369808272625
andrew,0.03467480814377074
anecdot,0.10579001695137939
angel,0.20508645120088737
anger,0.16810101789662624
anim,0.16442884735457747
ank,0.03467480814377074
annot,2.4002422566259742
announc,0.22330751741336585
anomal,0.06154167274061641
anomali,0.12975081106008435
anonym,0.09712941694785857
anoth,0.988878007058552
answer,1.1051100494095638
ant,0.24016753316086417
anthropocentr,0.10656372676078495
anthropomorph,0.5274660889597882
anti,0.3051399848807247
anticip,0.6679869082560017
anticipatori,0.11630853415080651
antitrust,0.11630853415080651
anxieti,0.23315912132983757
anyon,0.2464005207067634
ap,0.08567223704152996
apart,0.23872832880260508
api,0.5290618105031087
app,0.5950108254459312
appar,0.1380827836846157
appeal,0.3263889300717538
appear,0.5387859538059417
appendix,0.11446489097329861
appl,0.08847324963678259
appli,3.489832294438127
applic,4.909891254214257
apprais,0.1728263117748512
appreci,0.16459664266175422
apprehens,0.1892541735312102
approach,8.623141794392016
appropri,1.6422877267454454
approv,0.5341466441841921
approxim,0.7208628008737861
apt,0.10203332078389415
apx,0.0702716925507073
ar,0.3469940908995077
arab,0.1739397682395885
arbit,0.43949531781165024
arbitrari,0.33028717730413093
arbitrarili,0.08577365921201338
arcfac,0.07358225080141553
architectur,1.3351689176952577
area,2.3585770026490493
argentina,0.0648488552057498
argu,4.317569329063589
arguabl,0.08087466041442083
argument,1.2744367660313434
arima,0.11091977312319577
aris,2.069753337889774
arm,0.23634897828300033
aros,0.22277256683137509
around,1.778794959755954
arous,0.11652632527843587
arraign,0.24505000574958968
arrang,0.2976355315797017
arrest,1.06915953409502
arriv,0.290943582750562
art,2.540966698433958
artefact,0.09465339699494149
articl,1.658823317087161
articul,0.3135323815727603
artifact,0.804460790060965
artifici,6.512102926005515
artist,0.7034637384361697
arxiv,0.11420919923596252
ascrib,0.1540631124537703
ascvd,0.261876591698797
asian,0.3310362470646627
asid,0.10468536671644521
ask,1.0867298718377452
aspect,1.349819638645139
aspir,0.4803790709441496
ass,0.11433519971830071
assault,0.0858890630172764
assembl,0.16420025125504234
assert,0.3719909134539992
assess,4.478304466413016
asset,0.2016035318877211
assign,1.25279341415806
assist,2.2215453105218854
associ,2.5629923297141652
assum,1.0462347814341662
assumpt,1.8944919901104065
assur,0.4260134238332246
asymptot,0.18242510565927406
atari,0.10508942041854691
atherosclerot,0.261876591698797
atom,0.127749819044072
atop,0.15150818264689953
attack,0.6432776704089407
attain,0.3968395263832012
attempt,1.4362534654888297
attent,1.7705956118146
attest,0.10959861152992303
attitud,0.7081091136872084
attorney,0.09169868900055063
attract,0.3944875788779463
attribut,5.365922778674586
attun,0.10042847811418545
auction,0.15264624364247084
audienc,0.6947210149018845
audio,0.639089995368476
audit,3.907900753077832
auditor,0.7601157755234806
augment,1.2696022564155496
august,0.07141908301534257
australia,0.14038376541318875
author,1.2502046777715297
authorship,0.13041916364863218
autism,0.1290479034285972
autoencod,0.14071716933372286
autom,2.998813130677487
automat,1.6332693305084893
automot,0.08374121133291554
autonom,5.017785013615129
autonomi,1.6201948881645616
autopilot,0.10709516005392801
auxiliari,0.27931903834227545
av,0.21919722305984607
avail,2.224931856911551
avenu,0.16512752313335022
averag,0.7918859563153333
avers,0.42045011688661893
avoid,1.0012938378169625
await,0.12553489911404758
awar,2.85626053140309
away,0.45277535514178446
axe,0.7111897963890674
axiom,0.36121719603478714
azur,0.09688776163076451
back,0.25256947405297503
backdrop,0.2098071384497267
background,0.6833817664229347
backlivesmatt,0.07166231340489503
backpropag,0.10334432263316269
bad,0.542512946779003
bag,0.1032452265233629
bail,0.5063704721698434
balanc,1.871976192204074
ban,0.3570941996509138
bandit,0.5930622645245347
bank,0.4053895003886957
banner,0.063874909522036
bar,0.1356951878862932
bargain,0.4452180890969355
barrier,0.44696107849717337
base,6.909544028001468
basecamp,0.063874909522036
baselin,0.6951857807055174
basi,0.981968982796165
basic,0.12797106116116536
bayesian,0.9638438179421189
be,0.603629514370825
bear,0.15077043166543014
bearer,0.10656372676078495
beast,0.23937052106331655
beat,0.12716244620764752
becom,2.676846202097806
beg,0.21391830649710186
begin,0.7229195309718469
begun,0.19512941666183367
behalf,0.6605380510952353
behav,0.9025326551361996
behavior,4.676129020050475
behaviour,1.1347586886537497
behind,0.6816512219443578
beli,0.08612676633174739
belief,0.8837754135475424
believ,0.5992132031087788
belong,0.5403373663483583
benchmark,1.6366874425220754
benefici,0.9232424506979715
benefit,3.2107126923649267
benevol,0.08677751153626789
bengali,0.18908186194556909
bert,0.2769993218542457
besid,0.143277348275293
best,1.7956456885606178
bet,0.08732457843173819
better,2.4083347765102703
beyond,1.526541056014882
bi,0.063874909522036
bias,13.972194856117804
bid,0.19886375889723054
bidirect,0.11434973251262814
big,1.2802101021294554
billion,0.14106248211091063
bin,0.10234770346518202
binari,0.6338481388451385
bind,0.14840619073001943
binn,0.1268441024388884
binomi,0.3604707643581461
bio,0.12557150538368053
bioethic,0.2937948114329748
biolog,0.2498122346379084
biometr,0.14064220903070188
biomimicri,0.16420025125504234
bipartit,0.05710459961798126
birth,0.08980011944794382
birthplac,0.26041986493909614
bit,0.07629333305401094
bkt,0.13983994010797068
black,3.06783156440635
blacklist,0.35965289941016354
blacklivesmatt,0.07166231340489503
blame,0.08853169992246081
blameworthi,0.2620214810439036
blatant,0.16094689720178784
blend,0.1875632071143463
blenderbot,0.11446489097329861
blind,0.7897349755119325
blip,0.18781434672087227
blm,0.21498694021468506
block,0.17016730525501528
blog,0.1290479034285972
blond,0.04695358668021807
blood,0.22279137669904736
blossom,0.15264624364247084
blue,0.16060984700827025
bn,0.2684195325479192
bns,0.0671048831369798
bo,0.3573339779258338
board,0.20285560443665804
bodi,1.3323555705220111
bolster,0.14037642781094067
boost,0.6695407104759705
born,0.5417427627787035
borrow,0.2196550497335742
bot,0.6012710900921294
botornot,0.11696104741385041
bottleneck,0.12719943947759751
bottom,0.32794388330211577
bound,1.0536221207710181
boundari,0.4977992065374943
bounti,0.6287205879773896
box,2.9206104289780646
bracket,0.12096433202791534
brain,0.2955894565563906
branch,0.17982145429460206
brand,0.08211007263580972
breach,0.21136768548566906
break,0.3671730589593226
breakthrough,0.269116548431797
bridg,0.4360677316346184
brief,0.29491060043625134
briefli,0.27956848180027805
bright,0.10381982981133395
bring,0.8970649552603908
brittl,0.08425929108568636
broad,1.4439886277393124
broader,1.583735651043122
broken,0.163304254641798
brought,0.41079197258530425
brown,0.07555898219503043
brush,0.10468536671644521
bubbl,0.41350734885717877
budget,0.9800005028257854
bueno,0.0648488552057498
build,2.8664695682525085
builder,0.08328346489862956
built,0.7513692840687693
bulgaria,0.0648488552057498
bureaucraci,0.10185882383603646
bureaucrat,0.18284834418365334
burgeon,0.11236978114824196
bus,0.08717523118921532
busi,0.6887146770174846
cake,0.1566539885894826
calcul,0.5861568153592909
calculus,0.3788499357495321
calibr,0.5262732044004543
california,0.13304235903722164
call,2.959064082056699
camera,0.7313246409102927
campaign,0.8157887915047197
campus,0.1130786688255393
canada,0.25271700407012887
candid,1.3927196683846619
cannot,1.5832709285290925
canon,0.0728080021094291
canvass,0.10656372676078495
capabl,2.1366903624163154
capac,1.1605997951355174
cape,0.452242664811107
capit,0.3108188290141359
caption,0.15125254912808578
captur,1.5548837885457658
car,0.5671475376045537
card,0.08732457843173819
cardiac,0.12976506284743003
cardin,0.08980011944794382
cardiovascular,0.261876591698797
care,1.4071697821349791
carla,0.33550110541268147
carolina,0.1360874453881418
carri,0.7633283336739569
cartesian,0.09883491094817216
carv,0.10050420412929137
cascad,0.20435777370408215
case,4.018802056800646
cash,0.0727074297828272
casm,0.5140334222491797
cast,0.2651607164561727
catalog,0.1045682573458494
catalyst,0.10185882383603646
catalyz,0.10468536671644521
categor,0.9670304674577473
categori,0.9883660838118273
categoris,0.22069467265067075
cater,0.08933349448145846
caught,0.07033512538456968
caus,1.8587359046922902
causal,2.4367738611485477
caution,0.18588949788051543
cautionari,0.08536765808035959
cautious,0.06700061993106851
ccc,0.30473847258648085
ccw,0.13400123986213702
ceas,0.1179216243016725
ceat,0.10713157415115235
cede,0.10656372676078495
celeb,0.07358225080141553
censor,0.09318170566872498
censorship,0.12384355665874563
census,0.711138592773025
center,1.2087662102320358
central,0.9025933001431032
centralis,0.5898150375998046
centric,0.4981797492345783
certain,2.4145460190761074
certainti,0.1176636235068966
certif,0.33726989515670397
certifai,0.12719943947759751
certifi,0.455121219018715
cf,0.5278339911485214
cfd,0.09390717336043614
cfe,0.2194882487131921
cfes,0.3292323730697882
cfm,0.22342619826348978
cgparker,0.03467480814377074
chain,0.32184959242920885
chairman,0.0945828658285924
chairperson,0.0945828658285924
challeng,4.0198133944583105
chamber,0.2881869578826517
chanc,0.6470223280093855
chang,2.7946069315576136
channel,0.18847686669567965
charact,0.43587903049190857
character,1.8059174044848887
characteris,0.09465339699494149
characterist,1.354079380159442
charg,1.1659079417462654
chart,0.08566419090725474
chat,0.09755299057251611
chatbot,0.2396476321291822
chatgpt,0.4411910112063279
check,0.5413715617024959
checkbox,0.06944981681135662
checker,0.08113523996827207
checklist,0.15563330347422327
chicago,0.3721866911663548
chief,0.07597467681169078
child,0.19628834724222155
childmind,0.18244121163930094
children,0.8075108931108468
china,0.22082926448280465
chines,0.7182474445369331
choic,3.0215224561490084
cholesterol,0.1309382958493985
choos,1.1075215352917431
chooser,0.10925600736260298
chorus,0.13384816294279975
chosen,0.3660891556909508
christi,0.15264624364247084
circul,0.18634498748972667
circumst,0.744433968412597
circumv,0.0857513723840512
cirl,0.1207263755343092
citat,0.07225462169572448
cite,0.24418837695799223
citegoldman2012reliabil,0.09625963445287952
citejkmr16,0.14062995120191096
citi,0.940637857271039
citizen,0.25368138911917915
civic,0.063874909522036
civil,0.859474911908375
claim,1.1591936748295435
clamor,0.09837371453042698
clarifi,0.12024603568214391
clariti,0.294594597993128
clash,0.14246276579405057
class,1.8002645886551734
classic,0.14739255402436366
classif,3.303723452811386
classifi,3.4018727307878485
claus,0.2285026036216488
clean,0.3876677785975874
clear,1.8838781176982584
clearer,0.10050420412929137
click,0.09725659165104118
client,0.20702308221031213
climat,0.7644527678571745
clinic,1.1190646448426518
clinician,0.17015754847957526
clip,0.34648939421987346
close,0.7838651662419949
closer,0.34537056064504207
closest,0.3746305227094312
cloud,0.33716677135915674
clp,0.20230026774587778
club,0.09132198313152971
clue,0.19246093387974744
cluster,1.7071180028032165
cmdp,0.27306000978845707
cmu,0.03467480814377074
cn,0.1310107405219518
cnf,0.1636249035340055
cnn,0.10799420611020422
co,1.0873853002179381
code,1.517437017075293
coder,0.1638273011493058
codifi,0.3077687828047032
coerciv,0.09465339699494149
cognit,2.3804619188144045
cohen,0.122297251986587
coher,0.5836221563977709
cohort,0.27527206572418506
colab,0.10263633257205383
cold,0.14246276579405057
collabor,1.7910800889623657
collect,3.302249846937375
colleg,0.46577604801493133
collis,0.08163773050940303
coloni,0.30877468443035605
color,0.5108912972322299
com,0.4136695939552998
combat,0.24559092020733708
combin,1.5837406960407472
combinatori,0.10080307489343694
come,1.4896107922014181
comfort,0.18210373463417157
comic,0.2668236869984441
command,0.7040878130779957
comment,0.3121155003305964
commerc,0.07033512538456968
commerci,1.2608634847306348
commiss,0.058154267075403256
commit,0.8339182577081772
committe,0.5867502012590805
common,2.553867118800019
commonplac,0.18960240522886823
commonsens,0.10931562454562224
communic,1.7560562575883778
communiti,4.1622526003582045
compa,0.5119814636557031
compact,0.3993778522423344
compani,1.685594395876397
companion,0.2902377542818882
compar,3.625244919946792
comparison,0.79079975235195
compat,0.3779911202562978
compel,0.20804813436535094
compens,0.690563103203743
compet,1.0057724201543927
competit,1.1287513159105944
competitor,0.07901893295535926
complement,0.4884959010095082
complementari,0.5444861424064587
complet,0.8594983926890963
complex,2.6864710347184246
compli,0.36723831943890184
complianc,1.3826677628316744
compliant,0.49328406598495445
complic,0.2054193565080975
complimentari,0.16277005674488373
compon,1.0640152646403844
compos,0.34548581071842255
composit,0.44791372883358566
compound,0.2763910730175228
comprehend,0.10349391990977674
comprehens,1.4725381224913554
compris,0.15150818264689953
compromis,0.5439988758345219
compulsori,0.0834879585288485
comput,5.2270265194921794
conceiv,0.29848763948238377
concentr,0.32150310964126777
concept,3.6603927402714733
conceptu,1.6055159548464089
concern,5.412491288554137
conclud,1.8031088864161984
conclus,1.3697699172749327
concret,0.9651455017906204
condit,1.719260290223292
conduc,0.1176636235068966
conduct,2.669569423651665
confer,1.2021268007586177
confid,0.7347072061090386
confidenti,0.0648488552057498
configur,0.26523647075980167
confin,0.12719943947759751
confirm,0.4325785223679201
conflat,0.1832816337093868
conflict,1.872179374142569
confluenc,0.10247630127020114
conform,0.3627952641966776
confound,0.4426474979510639
confront,0.2073042780590238
confus,0.11765311031119288
congruent,0.06154167274061641
conjectur,0.08163773050940303
conjoint,0.16246128859902112
conjunct,0.20021485144105922
connect,1.5459639973454038
conscienti,0.09924713282206715
conscious,0.4088294258355289
consecut,0.10665319116402897
consensus,1.1472625635301954
consent,0.7067616208441201
consequ,2.4193173138165003
consequenti,0.7423602526519484
consequentialist,0.3809241201794566
conserv,0.1888976016641141
consid,4.342411661434488
consider,2.3453879371598543
consist,1.8666372909288222
consolid,0.2204963177034563
constant,0.4240377747529723
constitu,0.053565787075576174
constitut,1.3095363922439196
constrain,1.25517860297897
constraint,3.3696981528405785
construct,1.4202261186401444
consult,0.19042778579845057
consum,0.7822455785565752
contain,1.1450882868643832
contemporari,0.26907411662734715
contend,0.30033181196937675
content,1.8104182820853496
contenti,0.0989564143424101
contest,0.7978566501426388
context,4.56235070906965
contextu,0.9744724324324023
contin,0.1380827836846157
conting,0.22686100143374588
continu,1.3374664686899402
continuum,0.10898969681419902
contour,0.063874909522036
contra,0.1092776991082884
contract,0.9869076620733014
contradict,0.09776801982846976
contrari,0.2754382188480583
contrast,1.501986086988224
contribut,2.5777884572961645
control,1.7793424756189908
controversi,0.4659769386012796
conundrum,0.1006499192616327
conveni,0.1773067078721451
convent,1.2652317343982757
converg,0.4423188634317547
convers,1.2008441603080258
convert,0.13595904055109442
convex,0.5589862985598719
convey,0.13760121908728262
convinc,0.08853169992246081
convolut,0.17009377100910233
cook,0.0630272873151897
cooper,0.6925238550458334
coordin,0.7876039833308693
cope,0.2457409517239587
copter,0.2660847180744433
copyright,0.2752360195347803
core,0.7093610579109781
corner,0.13513732901113085
coronavirus,0.051378985630023355
corpor,1.110413680476978
corpora,0.713910393132764
corpus,0.7205125303952042
correct,1.472036195069741
correl,0.8943828302925639
correspond,0.5972973094586999
correspondingto30b,0.09334786565362714
corrig,0.1207263755343092
corrobor,0.10837561472233212
corrupt,0.09622524102960082
cost,2.566819119970948
could,3.292171315040255
count,0.09992709994730133
counter,0.4115192139847546
counteract,0.2551047356006521
counterexampl,0.09193135242555794
counterfactu,3.174905970973525
counterpart,0.1006499192616327
counti,0.2363365151858287
countri,1.7918497920198277
coupl,0.1978145257670977
cours,1.4566944836795588
court,0.8770412220206156
courtroom,0.10673552397755023
covari,0.9711682041136627
cover,0.6166575031708512
coverag,0.6371193837901095
covid,0.051378985630023355
cp,0.10080307489343694
cpl,0.18729081476145942
crack,0.12557150538368053
craft,0.378373747466288
crash,0.0964675909008449
crawl,0.08536765808035959
cream,0.11408155265582569
creat,3.153676565371551
creation,1.1373315862246796
creativ,0.6402987403768494
creator,0.6445961922663438
creatorship,0.45710770887972124
credibl,0.4143744715403128
credit,1.863247599439677
creditchina,0.1310107405219518
creditworthi,0.13645218516065524
credul,0.09776801982846976
cricket,0.1648311219124598
crime,1.1490833570925487
crimin,1.676162457914382
crisi,0.39139652495119365
criteria,1.1715951212909648
criterion,0.7947392331871515
critic,3.253759653526478
critiqu,0.45430187622201423
cross,0.32162810712059664
crossroad,0.0964675909008449
crowd,0.44269428659741894
crowdsourc,0.9384634014785314
crowdwork,0.460663039689436
crucial,1.1150506336266384
cryptocurr,0.17008557053754936
cryptograph,0.15170707300623834
crystal,0.48979983924392656
cs,0.4335277301743469
ctf,0.10115013387293889
cub,0.17578527571875358
cultur,1.9099323083706325
cumbersom,0.07611993592407687
curat,0.7559312513743017
curb,0.08536765808035959
current,3.128741120014852
curriculum,0.27983534232835905
curs,0.16442884735457747
cushion,0.12484659805567586
custom,1.0218766508931272
customiz,0.3044811247686564
cut,0.29986292846055396
cutoff,0.1891657316571848
cwt,0.2885640593776238
cycl,0.10263633257205383
daili,0.1538610207970319
dairi,0.1079569979491587
dall,0.20568616475723134
damag,0.21322071087191186
danger,0.6111708927275854
dare,0.09678529729019235
dark,0.16092078689677908
darker,0.21425724904602766
darpa,0.08536765808035959
data,11.991451875902026
databas,0.49367506329011923
dataf,0.41178687311708967
datapoint,0.20668864526632538
datarespons,0.07252261088295177
dataset,6.496708636993329
date,0.20863979326770196
dawid,0.058804725196343645
dawn,0.1412096311010288
day,0.8106412927974722
de,0.6757773835036565
deadlin,0.0648488552057498
deal,0.36714985592753907
death,0.1566539885894826
debat,1.4848253990012519
debias,0.9368782230966681
debt,0.0655053702609759
debug,0.3208372686937293
debunk,0.10705976484158214
dec,0.20315304893515101
decad,0.6527123412280781
deceas,0.4945313261151746
deceiv,0.09674591809396274
decentr,0.22330707591928303
decept,0.09674591809396274
decid,1.0850349690478698
decil,0.0945828658285924
decis,13.320254827258635
decision,0.25953012569486006
declar,0.38220300530684304
declin,0.09258814015683788
decod,0.09756470833091684
decoupl,0.09592503647419152
decreas,0.6547461356356357
dedic,0.0648488552057498
deduct,0.10736069421941598
deed,0.3287958345897691
deem,0.08113523996827207
deep,1.344471208559442
deeper,0.427268117324207
deepfak,0.33782510304820274
deepli,0.3412733415363432
deepmind,0.11446489097329861
default,0.8224067831577826
defect,0.3328758180604722
defenc,0.11580257859814139
defend,0.7816435439849878
defens,0.4477089970395179
defer,0.1838970128372446
deferr,0.4597425320931115
defi,0.10656372676078495
defin,2.2207452400032066
definit,3.3010674554992763
deflect,0.11765311031119288
degener,0.14409347894132585
degeneraci,0.14409347894132585
degrad,0.18219142351803141
degre,0.9298852789416654
dehuman,0.31727249323070217
dei,0.16620751442687937
delay,0.1986507802475585
deleg,0.7816946968011249
delet,0.13447368759267078
deliber,0.6485078265049169
delin,0.1945888584305601
deliv,0.42566533782415983
demand,2.063399074927977
demo,0.3253306561059416
democraci,0.10968473800003922
democrat,0.2905793732911849
democratis,0.8580164471499873
demograph,2.220023024485346
demonstr,4.244376410716372
deni,0.3275096617299279
denial,0.19226666938003492
denot,0.08490036209950987
dens,0.13742039085708183
densiti,0.6747371768045297
deontic,0.5990213451817286
deontolog,0.9279326968501524
depart,0.08687079626828752
depend,1.9607232394482115
depict,0.21640896067744125
deploy,4.5806912190419276
depriv,0.1176636235068966
depth,0.5369427760210489
deriv,0.8668706895519724
dermatolog,0.09997278715275514
describ,2.19777731704559
descript,0.7123520896909883
desensit,0.16476573552430127
desert,0.18803344970232774
deserv,0.37306015310042606
deserving,0.13027817445716322
desiderata,0.5660187848014349
design,7.17124123300766
desir,1.9615330418858026
despit,1.2923304273226033
destin,0.17878889030540301
destruct,0.27954511700617496
det,0.08045493769765613
detail,1.0963484675513686
detect,3.7655444745560005
detector,0.44834081689052374
detent,0.24505000574958968
deter,0.20036910777428713
deterior,0.12621623634796553
determin,1.7554379939254967
determinist,0.12963632924394106
detriment,0.14020829471079677
devast,0.10648905659918574
develop,6.9623021982185
development,0.07365916012208773
deviat,0.4769745212816911
devic,0.9969025667695042
devis,0.09924727418336562
diagnos,0.596684848709121
diagnosi,0.3470616407941216
diagnost,0.06198740505814974
dialog,0.07166231340489503
dialogu,0.7525322499725371
dice,0.08138502837244187
dictionari,0.1638273011493058
die,0.0964675909008449
differ,6.997638808321761
differenti,0.9522758327290203
difficult,1.049086455015006
difficulti,0.7820476576642926
diffus,0.27883543801855726
digit,2.072325043543075
digitalis,0.08328346489862956
digniti,0.36373068440985235
dilemma,1.691948747700613
dilemmaz,0.1566539885894826
dime,0.2602526080382174
dimens,0.8194517343388177
dimension,0.38413754184844584
diminish,0.21330638232805793
direct,2.66213223115577
dirichlet,0.14332462680979005
dis,0.09465112283480696
disabl,0.1580478319062108
disadvantag,0.951225383084376
disaggreg,0.5203733806838211
disagr,0.7402092334327226
disagre,0.3848223935742179
disambigu,0.3849836766945437
disast,0.19430869892746816
discard,0.0952772203092666
discern,0.09724485717760417
disciplin,0.6205208553091369
disciplinari,0.14946655658325866
disclos,0.3162943713572275
disclosur,0.6861746402686255
disconnect,0.3634736992310599
discont,0.10579001695137939
discord,0.4545245479406985
discount,0.24850402517007492
discours,0.6559040416906021
discov,0.8073794854029058
discoveri,0.17526373728107786
discrep,0.168896243660154
discret,0.4379128734591384
discretionari,0.14902829552811267
discrimin,3.6577777824143523
discriminatori,1.480497892918811
discurs,0.18676218401330097
discuss,4.836211051824231
diseas,0.5633225754944211
disempow,0.063874909522036
disempower,0.14902829552811267
disentangl,0.9855077516857762
